scenario,time,pair,Q_real,Q_imag,R,delta
drift,9.700000000000001,AB,0.09384334549488674,0.995586975862143,0.9999999999999999,1.4768146928447965
drift,9.700000000000001,BC,-0.007171508344782749,-0.002993067569104161,0.007771035028393046,-2.7462148472782966
drift,9.700000000000001,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,9.8,AB,0.013981178418736131,0.999902258548316,1.0,1.5568146928447923
drift,9.8,BC,-0.0073877618336569695,-0.002410385965291386,0.007771035028393082,-2.8262148472782975
drift,9.8,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,9.9,AB,-0.06597042048705157,0.9978215790514663,1.0,1.6368146928447882
drift,9.9,BC,-0.00755675885831051,-0.0018122861169965043,0.007771035028393105,-2.9062148472782985
drift,9.9,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.0,AB,-0.14550003383272464,0.9893582466198358,1.0,1.716814692844784
drift,10.0,BC,-0.007677418414505735,-0.001202593822169938,0.007771035028393132,-2.9862148472783
drift,10.0,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.1,AB,-0.22409894349604592,0.9745663976989747,1.0,1.7968146928447795
drift,10.1,BC,-0.007748968692846439,-0.0005852090308594692,0.007771035028393176,-3.0662148472783
drift,10.1,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.200000000000001,AB,-0.30126438468222116,0.953540649643235,1.0,1.876814692844775
drift,10.200000000000001,BC,-0.007770952015724069,3.59191011610957e-05,0.007771035028393206,3.136970459901287
drift,10.200000000000001,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.3,AB,-0.3765027619028477,0.9264154954875958,1.0,1.9568146928447703
drift,10.3,BC,-0.007743227764892631,0.0006568174735119489,0.007771035028393242,3.056970459901288
drift,10.3,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.4,AB,-0.44933280630259387,0.8933644436512098,1.0,2.0368146928447657
drift,10.4,BC,-0.007665973280945501,0.0012735144554910753,0.007771035028393261,2.976970459901289
drift,10.4,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.5,AB,-0.5192886541374924,0.8545989080756374,1.0,2.116814692844761
drift,10.5,BC,-0.007539682728940882,0.001882065290957165,0.007771035028393265,2.89697045990129
drift,10.5,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.6,AB,-0.5859228267130929,0.8103668558970925,1.0,2.1968146928447556
drift,10.6,BC,-0.0073651639374318284,0.002478577331306988,0.007771035028393269,2.8169704599012926
drift,10.6,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.700000000000001,AB,-0.648809092721038,0.7609512213029844,1.0,2.276814692844751
drift,10.700000000000001,BC,-0.00714353323112024,0.0030592349351424384,0.007771035028393267,2.736970459901294
drift,10.700000000000001,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.8,AB,-0.7075451946648776,0.7066680957186624,1.0,2.3568146928447455
drift,10.8,BC,-0.006876208290188428,0.0036203238753541433,0.007771035028393277,2.6569704599012964
drift,10.8,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,10.9,AB,-0.7617554219353004,0.647864705900987,1.0,2.4368146928447403
drift,10.9,BC,-0.006564899081983846,0.004158255097499801,0.007771035028393285,2.5769704599012995
drift,10.9,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.0,AB,-0.8110930140758816,0.5849171928720353,1.0,2.516814692844735
drift,11.0,BC,-0.006211596923063576,0.0046695876775045796,0.007771035028393289,2.4969704599013047
drift,11.0,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.1,AB,-0.8552423788666467,0.5182282059001799,1.0,2.5968146928447293
drift,11.1,BC,-0.005818561741563887,0.005151050831832711,0.007771035028393286,2.4169704599013078
drift,11.1,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.200000000000001,AB,-0.8939211110372884,0.44822432691885417,1.0,2.676814692844724
drift,11.200000000000001,BC,-0.0053883076213724875,0.005599564839340161,0.007771035028393286,2.3369704599013126
drift,11.200000000000001,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.3,AB,-0.9268817986971589,0.3753533418579345,1.0,2.756814692844718
drift,11.3,BC,-0.004923586720571132,0.006012260740980168,0.0077710350283933085,2.256970459901316
drift,11.3,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.4,AB,-0.9539136059270503,0.30008137634190535,1.0,2.836814692844712
drift,11.4,BC,-0.0044273716670159445,0.006386498691350424,0.007771035028393336,2.1769704599013173
drift,11.4,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.5,AB,-0.9748436214095784,0.22288991407656536,1.0,2.916814692844706
drift,11.5,BC,-0.003902836543663599,0.006719884844694917,0.007771035028393352,2.09697045990132
drift,11.5,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.6,AB,-0.9895379644715354,0.1442727169964241,0.9999999999999999,2.9968146928447004
drift,11.6,BC,-0.003353336585272256,0.007010286667347598,0.00777103502839338,2.016970459901324
drift,11.6,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.700000000000001,AB,-0.9979026414633172,0.06473266687333584,1.0,3.0768146928446938
drift,11.700000000000001,BC,-0.0027823867163491688,0.007255846578670252,0.007771035028393394,1.9369704599013284
drift,11.700000000000001,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.8,AB,-0.9998841469975166,-0.015221451410703534,0.9999999999999999,-3.126370614334899
drift,11.8,BC,-0.00219363906762893,0.00745499383322948,0.007771035028393419,1.8569704599013326
drift,11.8,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,11.9,AB,-0.9954698062008114,-0.09507820435051914,1.0,-3.046370614334905
drift,11.9,BC,-0.0015908596149000398,0.007606454568207055,0.007771035028393443,1.7769704599013372
drift,11.9,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
drift,12.0,AB,-0.9846878557898976,-0.17432678124686965,1.0,-2.966370614334912
drift,12.0,BC,-0.0009779040896116462,0.00770925995177483,0.007771035028393479,1.6969704599013418
drift,12.0,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
diffusion,0.0,AB,1.0,2.4456244684357855e-11,1.0,2.4456244684357855e-11
diffusion,0.0,BC,0.00230686075417591,-0.007420739779384018,0.007771035028391611,-1.2694001544577862
diffusion,0.0,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
diffusion,0.1,AB,0.9899083800533928,0.005023584012204853,0.9899211268056965,0.005074753370141453
diffusion,0.1,BC,0.0008135036561315841,-0.006957238640666919,0.00700463829913639,-1.4543957979697335
diffusion,0.1,AC,0.0017408637413268797,-0.006931945588208373,0.0071472005851066014,-1.3247484131503713
diffusion,0.2,AB,0.9794942182362685,0.007441623357193129,0.9795224863761266,0.007597268105341318
diffusion,0.2,BC,0.00046461567606628784,-0.007836152089576177,0.007849913840126885,-1.51157435528057
diffusion,0.2,AC,0.0024278950569364115,-0.006230411662592538,0.006686755857130225,-1.1992141016028866
diffusion,0.3,AB,0.9699446182586752,0.007101448276883329,0.969970614532521,0.007321367898532552
diffusion,0.3,BC,1.4471587775425829e-05,-0.008430641065601423,0.008430653486169257,-1.569079781937966
diffusion,0.3,AC,0.0020837133341821672,-0.005521470251318955,0.00590156716434277,-1.2099374037217598
diffusion,0.4,AB,0.9604843379843234,0.0071966634125603494,0.9605112989847948,0.007492603945758602
diffusion,0.4,BC,0.002273741688334609,-0.01066251318231684,0.010902251539400066,-1.360696968126395
diffusion,0.4,AC,0.0002334999699489925,-0.004494597638881645,0.004500658859701171,-1.5188917379244449
diffusion,0.5,AB,0.9500389967586088,0.008578163921628528,0.9500777232723491,0.009029030221534683
diffusion,0.5,BC,0.001594176701610806,-0.01005257652063958,0.01017819699452083,-1.4135221301115142
diffusion,0.5,AC,0.0016580925827354917,-0.0032059237541346413,0.003609323777419699,-1.0934863424202705
diffusion,0.6,AB,0.9407165573148727,0.006520356611058283,0.9407391542062452,0.006931154921644361
diffusion,0.6,BC,0.0012654141981167334,-0.009238196815475335,0.00932445995724439,-1.434667164014129
diffusion,0.6,AC,0.0019348639892691148,-0.003210999400353038,0.00374889527808366,-1.0284865029630912
diffusion,0.7000000000000001,AB,0.9303211546552405,0.004955960240787142,0.9303343551331252,0.005327099503045371
diffusion,0.7000000000000001,BC,0.0004560881106729156,-0.009753001874226723,0.009763660272836573,-1.524066500918887
diffusion,0.7000000000000001,AC,0.0013474800552346622,-0.0034585555214080525,0.003711779734024816,-1.199280758290865
diffusion,0.8,AB,0.9206004016825886,0.006325862036013319,0.9206221353566523,0.006871344466961637
diffusion,0.8,BC,0.0012132169017730421,-0.010105212272891555,0.010177780226107552,-1.451309704877368
diffusion,0.8,AC,0.001745426121630967,-0.003923748831413964,0.004294451913585035,-1.1522447806828664
diffusion,0.9,AB,0.9122913425009094,0.004748839386624872,0.9123037022163352,0.005205350828522436
diffusion,0.9,BC,0.0014237169391729167,-0.009479896450180133,0.009586209189717579,-1.421727653250449
diffusion,0.9,AC,0.0010536036750522434,-0.00279707601530124,0.0029889320734096747,-1.2105532552952052
diffusion,1.0,AB,0.9027661787984689,0.0043406665254412825,0.9027766141013368,0.004808147644144182
diffusion,1.0,BC,0.0016461611062828022,-0.009314064821865574,0.009458416880945352,-1.3958635632996677
diffusion,1.0,AC,0.0009202225006837688,-0.0034845489474824316,0.003604010379863744,-1.3126043037601187
diffusion,1.1,AB,0.8928151103403805,0.0029887533265216294,0.8928201128438766,0.003347548812543262
diffusion,1.1,BC,0.0012939684569140634,-0.010384172298422392,0.010464482246667128,-1.4468256591557156
diffusion,1.1,AC,0.0006324503497608441,-0.0027333413875046397,0.002805556733619622,-1.3434142588187368
diffusion,1.2,AB,0.8844786168917982,-0.0013790702830667793,0.8844796920074954,-0.00155918881382818
diffusion,1.2,BC,0.0008421932848884659,-0.009173976466274566,0.009212553051834806,-1.4792504996788831
diffusion,1.2,AC,-0.0011007869239446442,-0.003543245434173649,0.003710299187224653,-1.872014905979116
diffusion,1.3,AB,0.8762377555679833,0.0036838632787901332,0.8762454993501957,0.0042041575489462964
diffusion,1.3,BC,0.0024305078990405782,-0.009115872769402438,0.00943432588981489,-1.3102340319140073
diffusion,1.3,AC,-0.0018967612266320025,-0.0020795683417628094,0.0028146594179254904,-2.3102530052705768
diffusion,1.4000000000000001,AB,0.8688580783135618,0.004854617701330934,0.8688716404416487,0.00558729590648224
diffusion,1.4000000000000001,BC,0.003848346740579521,-0.009779348887364505,0.010509302417217158,-1.1958906123983837
diffusion,1.4000000000000001,AC,-0.0007544092376611192,-0.0008897706392962616,0.0011665440790737866,-2.2740521272391776
diffusion,1.5,AB,0.8597417294918157,0.0042132745996835645,0.8597520532760773,0.004900589010343454
diffusion,1.5,BC,0.0034921911527822738,-0.007634621644506959,0.008395406285722266,-1.1417931461379287
diffusion,1.5,AC,-0.002134542983225571,-0.0011967247390459327,0.002447125629852721,-2.6306120637021575
diffusion,1.6,AB,0.850322049546955,0.0031074237426431143,0.8503277274251678,0.0036543917819224815
diffusion,1.6,BC,0.002961633411848104,-0.006163737764004442,0.006838343051470109,-1.1228756718718864
diffusion,1.6,AC,-0.002117035655857721,-0.0007537552121624717,0.0022472175880486125,-2.799544707123225
diffusion,1.7,AB,0.8426075440686003,0.0035146267542444038,0.8426148740216611,0.004171107173572033
diffusion,1.7,BC,0.0031458792730111994,-0.008689963681610931,0.0092418626471117,-1.2234598997520225
diffusion,1.7,AC,-0.0022788727783190684,-0.00030716253106495475,0.002299480367442588,-3.007613073460365
diffusion,1.8,AB,0.8337618590985981,0.006015171451509196,0.833783557030925,0.007214370659929039
diffusion,1.8,BC,0.004954294217115685,-0.009124202049894807,0.010382489789884241,-1.0733557610191933
diffusion,1.8,AC,-0.00427277257767396,-0.0010258021951163737,0.00439418429791334,-2.9059731477362476
diffusion,1.9000000000000001,AB,0.8253130429055476,0.005820931625405278,0.8253335701611816,0.0070528815193059485
diffusion,1.9000000000000001,BC,0.004661053868924262,-0.009221202234394649,0.01033227921693073,-1.1027811958249154
diffusion,1.9000000000000001,AC,-0.001685994225826412,-0.0009508525542854685,0.0019356386825828838,-2.628086142338848
diffusion,2.0,AB,0.8176685961912181,0.00256406191385641,0.8176726164002408,0.003135810182014017
diffusion,2.0,BC,0.005154959404063821,-0.010149706858790422,0.011383767204968809,-1.1008547174273526
diffusion,2.0,AC,-0.0014156859466310009,-0.0001708227118737797,0.001425954802362412,-3.021508938419364
diffusion,2.1,AB,0.8082061060729294,0.0030351914170910887,0.8082118053335435,0.0037554494149836747
diffusion,2.1,BC,0.005892998580365984,-0.009936962323833214,0.011552949947674676,-1.0355114981440317
diffusion,2.1,AC,-0.002925550021688022,-0.001220570985553367,0.0031699584319314824,-2.7463380063635188
diffusion,2.2,AB,0.800914827767086,0.005427328077532071,0.8009332164589269,0.006776307314859605
diffusion,2.2,BC,0.005351918665004065,-0.008677831123272693,0.010195478723476358,-1.0181627643307816
diffusion,2.2,AC,-0.002896867018198057,0.001084409321875865,0.003093183166011184,2.783401913041337
diffusion,2.3000000000000003,AB,0.7929749934939276,0.007207122368696251,0.7930077445520516,0.009088463053999359
diffusion,2.3000000000000003,BC,0.005413389908601868,-0.005976656301333691,0.00806382110706979,-0.834810421204439
diffusion,2.3000000000000003,AC,-0.0031482225567404237,0.0017120908175859532,0.0035836518015051836,2.6435005546783628
diffusion,2.4,AB,0.7860636157550183,0.005399787377201978,0.7860821621927139,0.0068692944630456545
diffusion,2.4,BC,0.006380406700699649,-0.006628156816172265,0.00920011154530769,-0.8044410167607249
diffusion,2.4,AC,-0.0018196871979288968,0.0032187206041574806,0.0036974888540649065,2.085344251950442
diffusion,2.5,AB,0.7760056904992878,0.00556580297179115,0.7760256502526172,0.007172250928622773
diffusion,2.5,BC,0.007568406475968924,-0.006592117042974639,0.010036771577243603,-0.7165626467534192
diffusion,2.5,AC,-0.0020508315290686946,0.0034586543797931763,0.004020970042102373,2.1060206717577126
diffusion,2.6,AB,0.7714246544293095,0.006520592947214076,0.7714522121257822,0.008452462107656189
diffusion,2.6,BC,0.007111409890455277,-0.0067847952697785135,0.009828814652992193,-0.7618986185419524
diffusion,2.6,AC,-0.0014743884215694288,0.0036047980955103386,0.0038946617988026835,1.959043345467606
diffusion,2.7,AB,0.7634426261056491,0.006905980254691866,0.7634738606647696,0.009045593816812247
diffusion,2.7,BC,0.0056436866122157175,-0.005508595584897424,0.00788643290054853,-0.7732854479810023
diffusion,2.7,AC,-0.0013275709170328075,0.002777054278405313,0.0030780635154201387,2.01673028121921
diffusion,2.8000000000000003,AB,0.7548941241677591,0.004526902525130626,0.7549076973706654,0.005996666443134511
diffusion,2.8000000000000003,BC,0.006620101002925023,-0.0039165727134773,0.0076918969772666506,-0.5342336692274247
diffusion,2.8000000000000003,AC,-0.0006558403936259994,0.0024918041450362333,0.0025766673279900257,1.8281584973143599
diffusion,2.9,AB,0.7504000134500776,0.003303550537977068,0.7504072851672174,0.004402357591914276
diffusion,2.9,BC,0.0053276625364703815,-0.002872460427391218,0.006052686759567073,-0.4944823726997167
diffusion,2.9,AC,0.0007428673282685386,0.0017148879264934688,0.0018688746527902574,1.1620116191948617
diffusion,3.0,AB,0.7444555265473513,0.0038622325952457686,0.7444655451043479,0.005187949860026206
diffusion,3.0,BC,0.006109850596625074,-0.0024958076585664853,0.006599949255989692,-0.38780311772085174
diffusion,3.0,AC,0.0005714998329762657,0.0007109877710622979,0.0009122037435200725,0.8937358845353409
diffusion,3.1,AB,0.7353834706037985,0.004418703401226281,0.7353967458297839,0.00600863413521239
diffusion,3.1,BC,0.005351762332983882,-0.0027738506512725095,0.006027902413303488,-0.47818494745772083
diffusion,3.1,AC,-0.0007904468464385132,0.0010905759425723057,0.0013469083500973864,2.1979718517803324
diffusion,3.2,AB,0.7294301506740984,0.007020132239734601,0.7294639312324505,0.009623835128329053
diffusion,3.2,BC,0.005510617121617012,-0.0036395746261401844,0.006604044557716281,-0.5836974618551378
diffusion,3.2,AC,-9.012846886104209e-05,0.000908244847982056,0.0009127057821582944,1.6697061785613836
diffusion,3.3000000000000003,AB,0.7227192090086387,0.007168571684150596,0.7227547602680063,0.00991856383072856
diffusion,3.3000000000000003,BC,0.0063803420619688925,-0.003318435213992733,0.007191715865994461,-0.47960038594472604
diffusion,3.3000000000000003,AC,-0.00014963030617810673,-0.0008666320410497062,0.0008794545599978055,-1.741767958677839
diffusion,3.4,AB,0.7162216670802688,0.008616292836380858,0.7162734930859034,0.012029623790829546
diffusion,3.4,BC,0.0055101617000043405,-0.002697305843300664,0.006134927935395707,-0.4552243400432788
diffusion,3.4,AC,-0.0004150027074058208,0.0006611448941577953,0.0007806022151038797,2.13133709178878
diffusion,3.5,AB,0.7070581910490124,0.008348115228381789,0.7071074717165474,0.01180628052123192
diffusion,3.5,BC,0.0046769124543440625,0.00111841594284255,0.004808779920811826,0.2347274329667732
diffusion,3.5,AC,0.0003727526823408423,0.0013448581630271274,0.001395560117247907,1.3004149481485596
diffusion,3.6,AB,0.6998467763042493,0.010739799112910063,0.6999291775518689,0.015344724774306366
diffusion,3.6,BC,0.004762486701099035,0.00043636971375593525,0.004782436419360806,0.09137131270123842
diffusion,3.6,AC,-6.425132278291626e-05,0.001928050068352589,0.0019291203432014751,1.6041085086117535
diffusion,3.7,AB,0.6935699911055138,0.012979799678581443,0.6936914355545977,0.018712292704615267
diffusion,3.7,BC,0.005775307295015993,-0.000691027771533511,0.005816501846719857,-0.11908597199051749
diffusion,3.7,AC,-4.227864797059187e-05,0.0019498900699746824,0.001950348371204512,1.5924755101203987
diffusion,3.8000000000000003,AB,0.6862430261525883,0.011028833515215103,0.6863316444050706,0.016069939810983126
diffusion,3.8000000000000003,BC,0.005922537410373483,-0.0015286775480384453,0.0061166415967547315,-0.25259872653401605
diffusion,3.8000000000000003,AC,-0.0001381942138330254,0.0030218039177997407,0.0030249622408167,1.6164968408859235
diffusion,3.9,AB,0.679553764833221,0.01031975183231517,0.6796321185589196,0.01518490393770495
diffusion,3.9,BC,0.005737607266824564,-0.001705143556953604,0.005985620410461929,-0.2888742694379954
diffusion,3.9,AC,-0.0002502762546623301,0.003492147639164742,0.00350110458817952,1.6423422906447387
diffusion,4.0,AB,0.6729148919692098,0.01061115055665584,0.6729985500356367,0.015767627220206703
diffusion,4.0,BC,0.004476774452751553,-0.0010189863657582478,0.004591278984597883,-0.22380317466151572
diffusion,4.0,AC,-0.0018480464852032776,0.004946586163117796,0.005280529375036241,1.9283393713341175
diffusion,4.1,AB,0.6652532119215454,0.009078462331898645,0.66531515423162,0.01364577978763594
diffusion,4.1,BC,0.004798335115067923,-0.0016853306996154355,0.005085701470157303,-0.33777229275886955
diffusion,4.1,AC,-0.0021145942615673763,0.00381026627009375,0.004357710171646092,2.0774494320732146
diffusion,4.2,AB,0.6559083852390216,0.009279510312278638,0.6559740232192861,0.014146627007386902
diffusion,4.2,BC,0.00657193711226256,-0.000999970812388418,0.006647578433772911,-0.1509994933421035
diffusion,4.2,AC,-0.0018298641665568036,0.002573237889817866,0.0031575237300205568,2.1889421301246452
diffusion,4.3,AB,0.6515804411427137,0.009274589381623649,0.6516464450052123,0.014233028661147066
diffusion,4.3,BC,0.0057142547213925865,-0.0006040702746287051,0.005746095014672788,-0.10532170303599622
diffusion,4.3,AC,-0.003843015422212378,0.0018269788243120994,0.004255187323708206,2.697816031371959
diffusion,4.4,AB,0.6435957393024967,0.007451224931835879,0.6436388711081021,0.011576975400872195
diffusion,4.4,BC,0.00580984460671774,-0.0008533771156379408,0.005872184163980361,-0.14584178779830484
diffusion,4.4,AC,-0.003837038877046995,0.001358411646050597,0.004070399187315166,2.8013356813745487
diffusion,4.5,AB,0.6368657434752368,0.009675800701046084,0.6369392406905642,0.015191673345975883
diffusion,4.5,BC,0.005518463002403779,-0.0004962383239517244,0.005540729769900148,-0.0896820755393658
diffusion,4.5,AC,-0.0031523940757927013,0.0016785951009613397,0.003571452074725955,2.6522978704207465
diffusion,4.6000000000000005,AB,0.6300582538528561,0.010679789335102989,0.6301487611257776,0.01694885609629717
diffusion,4.6000000000000005,BC,0.005144742454044388,-0.0007894025168348768,0.005204952569623657,-0.15225125644226487
diffusion,4.6000000000000005,AC,-0.005225898528061589,0.002162884164455782,0.0056558008570360635,2.749180069814163
diffusion,4.7,AB,0.6206898737542818,0.00945146067941165,0.6207618299235872,0.015226171185570445
diffusion,4.7,BC,0.006874543448791186,-0.001377722095627077,0.0070112385355297156,-0.1977890383323297
diffusion,4.7,AC,-0.006136436270877796,0.003889663958687853,0.007265351733953412,2.576644845748051
diffusion,4.8,AB,0.6130115955413546,0.010043262709946335,0.6130938618140116,0.016382013535924077
diffusion,4.8,BC,0.007714062145757162,-0.003153294976485005,0.008333668099782303,-0.3880457609572859
diffusion,4.8,AC,-0.004255647808913665,0.004337890112572192,0.006076827206878871,2.3466245326615653
diffusion,4.9,AB,0.6067773104055026,0.01198808199403574,0.6068957229482108,0.019754401413319068
diffusion,4.9,BC,0.005624117103202819,-0.0019770055978701167,0.00596148004479997,-0.3380308220546941
diffusion,4.9,AC,-0.0033372798891112936,0.0052715853341104586,0.006239154509472831,2.135177394724772
diffusion,5.0,AB,0.5982582053429069,0.01631659152175332,0.598480669210797,0.027266734525931865
diffusion,5.0,BC,0.005691838817317321,-0.0032992543918650436,0.00657891394263225,-0.5253192288412454
diffusion,5.0,AC,-0.0033208081289405854,0.002884992942736017,0.004398971574001644,2.426306444607509
diffusion,5.1000000000000005,AB,0.5926669923066363,0.01789659199774952,0.5929371398174754,0.03018753463188728
diffusion,5.1000000000000005,BC,0.004946731244032277,-0.0032696330680084245,0.0059296416755230084,-0.5840472724226011
diffusion,5.1000000000000005,AC,-0.004155033579013399,0.0033076966580821913,0.0053108531541191184,2.469252786997459
diffusion,5.2,AB,0.5860620701774002,0.014452043734565538,0.5862402337512547,0.02465458205514865
diffusion,5.2,BC,0.006196532077290633,-0.00378925691179054,0.007263296615755421,-0.5488416080051699
diffusion,5.2,AC,-0.004039698417466634,0.004297835040698727,0.005898351408753149,2.3252435871209127
diffusion,5.3,AB,0.5805419216512561,0.013710467781968126,0.5807037968890281,0.023612282131381897
diffusion,5.3,BC,0.005597385074713385,-0.004128849857792898,0.006955438219323107,-0.6355430562465344
diffusion,5.3,AC,-0.0046357776706370864,0.006014119559141519,0.00759342272517644,2.227486916595975
diffusion,5.4,AB,0.573621895363787,0.014849211332356286,0.5738140621472573,0.025880978125978487
diffusion,5.4,BC,0.006030168730602467,-0.001954429463220206,0.006338984890835361,-0.3134254348534081
diffusion,5.4,AC,-0.0037935136334912786,0.005184308156513742,0.006424001614973265,2.2025017124746755
diffusion,5.5,AB,0.5676523856937885,0.01526034278366343,0.5678574724750257,0.026876779694026985
diffusion,5.5,BC,0.004493156559398493,-0.0013181623595170874,0.004682521529402012,-0.28536421016341945
diffusion,5.5,AC,-0.0067785351849314855,0.006276796645568847,0.009238328603333963,2.3946072814368122
diffusion,5.6000000000000005,AB,0.5601294645858406,0.014908072390123837,0.5603278216540828,0.02660912277535862
diffusion,5.6000000000000005,BC,0.003548412058441112,-0.0005573421632966129,0.003591915703838056,-0.15579519636656652
diffusion,5.6000000000000005,AC,-0.007232277514291818,0.006213731571401925,0.009535003832467404,2.43180089617412
diffusion,5.7,AB,0.5539111762481298,0.013187362177737562,0.5540681345229966,0.023803223377161134
diffusion,5.7,BC,0.003044151432533365,0.0006047367513397194,0.0031036372988182525,0.1961022248971907
diffusion,5.7,AC,-0.006631504699664632,0.005724908083473718,0.008760789185107516,2.4294337918230275
diffusion,5.8,AB,0.5491739077995063,0.01071306730186912,0.5492783909993137,0.019505130377458622
diffusion,5.8,BC,0.0029296437855916334,0.002689051627433348,0.003976658316408089,0.7426043729541205
diffusion,5.8,AC,-0.00730993842791593,0.00628940829293769,0.00964322853069424,2.4310966847677684
diffusion,5.9,AB,0.5435083399482823,0.011655796408283677,0.5436333076470287,0.021442191734371813
diffusion,5.9,BC,0.002972656692064285,0.0019106952853387097,0.0035337578131912424,0.5712664716927958
diffusion,5.9,AC,-0.006101577460843791,0.006684461578578963,0.0090504847442651,2.3106384872162855
diffusion,6.0,AB,0.5374489455782352,0.010029910932360296,0.537542526891099,0.018659905979832185
diffusion,6.0,BC,0.002797531804225143,0.002478984275262816,0.003737853292018226,0.7251005405266244
diffusion,6.0,AC,-0.006561543447647337,0.0056046915410289545,0.008629392776171753,2.434681081809295
diffusion,6.1000000000000005,AB,0.5343295171410379,0.01208783930651692,0.5344662278828055,0.022618585474549653
diffusion,6.1000000000000005,BC,0.0033987269539084534,0.002274618486952304,0.004089649638833261,0.5897930936592157
diffusion,6.1000000000000005,AC,-0.007326368458981649,0.005150151790011209,0.008955430657255787,2.5288821591333983
diffusion,6.2,AB,0.5254298184584203,0.01261948175362836,0.5255813404649927,0.024012828518152906
diffusion,6.2,BC,0.004659587910273114,0.0036163200254564817,0.005898265000835495,0.6599987887419186
diffusion,6.2,AC,-0.008063824162384907,0.005747619340589814,0.009902544531896068,2.5223502173681065
diffusion,6.3,AB,0.5202456617500353,0.013106296674881805,0.5204107258524387,0.02518718751658561
diffusion,6.3,BC,0.004908368800809935,0.004292695434945476,0.006520683889130502,0.7185844838628256
diffusion,6.3,AC,-0.006651333508008343,0.004846001815074795,0.008229457517143081,2.5119444991047057
diffusion,6.4,AB,0.5181011427639977,0.012262827664643433,0.5182462455972962,0.02366437264016791
diffusion,6.4,BC,0.005005099309501879,0.0025347659451741295,0.005610352706808252,0.4687836947945901
diffusion,6.4,AC,-0.006403357469230431,0.0050897412740127995,0.008179758744311386,2.46999673470383
diffusion,6.5,AB,0.5093080171209143,0.011878149412675868,0.5094465101824797,0.023317906101662175
diffusion,6.5,BC,0.0033378043202549673,0.0007248543020387885,0.003415604110475461,0.2138445890340716
diffusion,6.5,AC,-0.006802135130340796,0.005170209310797177,0.00854400998646831,2.4916675415440785
diffusion,6.6000000000000005,AB,0.5043944420890831,0.015033983536343047,0.5046184438477536,0.0297971837124925
diffusion,6.6000000000000005,BC,0.0024540952036903848,0.0015943735929149529,0.002926535566597592,0.5761493780288555
diffusion,6.6000000000000005,AC,-0.00712641580923311,0.007290068206322928,0.010194650398072902,2.344843222580022
diffusion,6.7,AB,0.49910427689597714,0.01393742925052713,0.49929883952395654,0.027917629223064837
diffusion,6.7,BC,0.002074423467223559,0.0017857326507023583,0.002737165289337179,0.7107497873323645
diffusion,6.7,AC,-0.007008272173821739,0.00898949205538072,0.011398545796553049,2.2329783177157494
diffusion,6.8,AB,0.49379268964003326,0.011577863620534682,0.4939284029775509,0.023442515266360597
diffusion,6.8,BC,0.003090696031693158,0.002312056833356009,0.0038597938754539795,0.6422647335616327
diffusion,6.8,AC,-0.007557623541844346,0.009114412927805913,0.0118401941123782,2.2630871963778105
diffusion,6.9,AB,0.48846269453698854,0.012467428651008246,0.4886217767675765,0.02551826881432637
diffusion,6.9,BC,0.0030503699977243795,0.0033624032647547597,0.004539880266906882,0.8340179018300194
